"location","NAME_0","NAME_1","NAME_2","GID_2"
"Colombia-Guainia-Morichal","Colombia","Guainía","Puerto Inírida","COL.15.6_1"
"Colombia-Guajira-Albania","Colombia","La Guajira","Maicao","COL.18.4_1"
"Colombia-Guajira-Dibulla","Colombia","La Guajira","Riohacha","COL.18.6_1"
"Colombia-Guajira-Distraccion","Colombia","La Guajira","Fonseca","COL.18.3_1"
"Colombia-Guajira-Hatonuevo","Colombia","La Guajira","Barrancas","COL.18.1_1"
"Colombia-Guajira-La_Jagua_Del_Pilar","Colombia","La Guajira","Urumita","COL.18.9_1"
"Colombia-Guajira-La_jagua_del_pilar","Colombia","La Guajira","Urumita","COL.18.9_1"
"Colombia-Magdalena-Algarrobo","Colombia","Magdalena","Ariguaní","COL.19.2_1"
"Colombia-Magdalena-Concordia","Colombia","Magdalena","Cerro de San Antonio","COL.19.3_1"
"Colombia-Magdalena-El_Reten","Colombia","Magdalena","Aracataca","COL.19.1_1"
"Colombia-Magdalena-Nueva_Granada","Colombia","Magdalena","Plato","COL.19.12_1"
"Colombia-Magdalena-Pijino_Del_Carmen","Colombia","Magdalena","Santa Ana","COL.19.18_1"
"Colombia-Magdalena-Sabanas_De_San_Angel","Colombia","Magdalena","Ariguaní","COL.19.2_1"
"Colombia-Magdalena-Sitionuevo","Colombia","Atlántico","Barranquilla","COL.4.2_1"
"Colombia-Magdalena-Zapayan","Colombia","Magdalena","Pedraza","COL.19.10_1"
"Colombia-Magdalena-Zona_Bananera","Colombia","Magdalena","Ciénaga","COL.19.5_1"
"Colombia-Narino-El_Penol","Colombia","Nariño","El Tambo","COL.21.19_1"
"Colombia-Narino-Narino","Colombia","Nariño","San Juan de Pasto","COL.21.50_1"
"Colombia-Narino-Pasto","Colombia","Nariño","San Juan de Pasto","COL.21.50_1"
"Colombia-Putumayo-San_Miguel","Colombia","Putumayo","Valle del Guamuez","COL.23.11_1"
"Colombia-Putumayo-San_Miguel_(la_Dorada)","Colombia","Putumayo","Valle del Guamuez","COL.23.11_1"
"Colombia-Sucre-Covenas","Colombia","Sucre","Tolú","COL.28.23_1"
"Colombia-Sucre-El_Roble","Colombia","Sucre","Corozal","COL.28.5_1"
"Colombia-Tolima-Palocabildo","Colombia","Tolima","Falán","COL.29.16_1"
